id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
05001,Adanero,2020-01-01,1,53,0.98,6643.38,61.66,0.99
05002,La Adrada,2020-01-01,130,190,0.32,37951.63,27706.10,0.27
05005,Albornos,2020-01-01,0,27,1.00,3350.28,0.00,1.00
05007,Aldeanueva de Santa Cruz,2020-01-01,6,25,0.76,2219.45,780.90,0.65
05008,Aldeaseca,2020-01-01,0,23,1.00,3254.17,0.00,1.00
05010,La Aldehuela,2020-01-01,4,4,0.00,777.02,777.02,0.00
05012,Amavida,2020-01-01,9,42,0.79,2991.02,496.76,0.83
05013,El Arenal,2020-01-01,40,46,0.13,6155.35,5171.36,0.16
05014,Arenas de San Pedro,2020-01-01,165,258,0.36,41440.67,29928.17,0.28
05015,Arevalillo,2020-01-01,28,28,0.00,2636.58,2636.58,0.00
05016,Arévalo,2020-01-01,6,279,0.98,39061.11,422.43,0.99
05017,Aveinte,2020-01-01,6,33,0.82,3419.70,162.49,0.95
05018,Avellaneda,2020-01-01,10,10,0.00,1020.61,1020.61,0.00
05019,Ávila,2020-01-01,106,1558,0.93,228003.28,9152.41,0.96
05021,El Barco de Ávila,2020-01-01,105,132,0.20,18589.13,14352.45,0.23
05022,El Barraco,2020-01-01,192,352,0.45,34389.43,12461.13,0.64
05023,Barromán,2020-01-01,0,29,1.00,3905.70,0.00,1.00
05024,Becedas,2020-01-01,38,57,0.33,6176.78,4439.16,0.28
05025,Becedillas,2020-01-01,15,37,0.59,3749.62,1393.53,0.63
05026,Bercial de Zapardiel,2020-01-01,0,28,1.00,3255.52,0.00,1.00
05027,Las Berlanas,2020-01-01,0,50,1.00,7224.28,0.00,1.00
05029,Bernuy-Zapardiel,2020-01-01,3,21,0.86,3130.86,326.69,0.90
05030,Berrocalejo de Aragona,2020-01-01,8,30,0.73,2594.06,289.83,0.89
05033,Blascomillán,2020-01-01,0,35,1.00,4347.35,0.00,1.00
05034,Blasconuño de Matacabras,2020-01-01,0,10,1.00,844.06,0.00,1.00
05035,Blascosancho,2020-01-01,5,52,0.90,5277.46,374.83,0.93
05036,El Bohodón,2020-01-01,6,32,0.81,4146.97,652.74,0.84
05037,Bohoyo,2020-01-01,29,30,0.03,3922.72,3828.16,0.02
05038,Bonilla de la Sierra,2020-01-01,0,41,1.00,5631.81,0.00,1.00
05039,Brabos,2020-01-01,2,40,0.95,3395.82,127.80,0.96
05040,Bularros,2020-01-01,0,38,1.00,4220.56,0.00,1.00
05041,Burgohondo,2020-01-01,70,90,0.22,13217.45,9694.51,0.27
05042,Cabezas de Alambre,2020-01-01,0,24,1.00,3411.19,0.00,1.00
05043,Cabezas del Pozo,2020-01-01,0,20,1.00,2544.79,0.00,1.00
05044,Cabezas del Villar,2020-01-01,17,77,0.78,10173.52,996.62,0.90
05045,Cabizuela,2020-01-01,4,18,0.78,2474.65,426.69,0.83
05046,Canales,2020-01-01,6,14,0.57,1626.95,507.21,0.69
05047,Candeleda,2020-01-01,90,182,0.51,26229.96,11027.34,0.58
05048,Cantiveros,2020-01-01,8,29,0.72,3366.78,957.23,0.72
05049,Cardeñosa,2020-01-01,0,38,1.00,5347.42,0.00,1.00
05051,La Carrera,2020-01-01,36,37,0.03,4011.12,3927.93,0.02
05052,Casas del Puerto,2020-01-01,4,30,0.87,2815.83,382.19,0.86
05053,Casasola,2020-01-01,21,39,0.46,3372.36,1900.39,0.44
05054,Casavieja,2020-01-01,20,108,0.81,13892.91,1342.45,0.90
05055,Casillas,2020-01-01,23,50,0.54,6611.51,1619.10,0.76
05056,Castellanos de Zapardiel,2020-01-01,2,19,0.89,2621.81,217.11,0.92
05057,Cebreros,2020-01-01,67,228,0.71,29835.10,10382.09,0.65
05058,Cepeda la Mora,2020-01-01,23,23,0.00,3257.59,3257.59,0.00
05059,Cillán,2020-01-01,0,24,1.00,2846.57,0.00,1.00
05060,Cisla,2020-01-01,5,32,0.84,3478.97,639.02,0.82
05061,La Colilla,2020-01-01,4,56,0.93,8097.93,849.09,0.90
05062,Collado de Contreras,2020-01-01,4,23,0.83,4276.90,485.27,0.89
05063,Collado del Mirón,2020-01-01,17,17,0.00,1132.15,1132.15,0.00
05064,Constanzana,2020-01-01,18,21,0.14,2406.86,1964.32,0.18
05065,Crespos,2020-01-01,0,79,1.00,10559.97,0.00,1.00
05066,Cuevas del Valle,2020-01-01,12,50,0.76,5399.77,894.44,0.83
05067,Chamartín,2020-01-01,0,23,1.00,2267.31,0.00,1.00
05069,Donjimeno,2020-01-01,0,15,1.00,2997.28,0.00,1.00
05070,Donvidas,2020-01-01,0,9,1.00,1137.87,0.00,1.00
05072,Espinosa de los Caballeros,2020-01-01,0,19,1.00,2214.87,0.00,1.00
05073,Flores de Ávila,2020-01-01,18,64,0.72,7145.03,1672.51,0.77
05074,Fontiveros,2020-01-01,25,68,0.63,9563.25,1937.37,0.80
05075,Fresnedilla,2020-01-01,14,14,0.00,2129.51,2129.51,0.00
05076,El Fresno,2020-01-01,11,53,0.79,6113.75,1595.14,0.74
05077,Fuente el Sauz,2020-01-01,3,26,0.88,3712.87,375.12,0.90
05078,Fuentes de Año,2020-01-01,0,25,1.00,3721.30,0.00,1.00
05079,Gallegos de Altamiros,2020-01-01,5,52,0.90,5297.46,317.57,0.94
05080,Gallegos de Sobrinos,2020-01-01,22,22,0.00,4093.96,4093.96,0.00
05081,Garganta del Villar,2020-01-01,20,20,0.00,2645.78,2645.78,0.00
05082,Gavilanes,2020-01-01,60,62,0.03,6332.27,6010.88,0.05
05083,Gemuño,2020-01-01,0,44,1.00,4131.90,0.00,1.00
05084,Gilbuena,2020-01-01,18,19,0.05,2163.24,2036.30,0.06
05085,Gil García,2020-01-01,16,16,0.00,1990.74,1990.74,0.00
05086,Gimialcón,2020-01-01,1,24,0.96,2704.04,69.85,0.97
05087,Gotarrendura,2020-01-01,0,49,1.00,4271.55,0.00,1.00
05088,Grandes y San Martín,2020-01-01,1,29,0.97,3199.56,49.37,0.98
05089,Guisando,2020-01-01,15,47,0.68,4377.13,1925.23,0.56
05090,Gutierre-Muñoz,2020-01-01,0,22,1.00,2057.68,0.00,1.00
05092,Hernansancho,2020-01-01,14,38,0.63,3971.01,1272.44,0.68
05093,Herradón de Pinares,2020-01-01,102,194,0.47,26495.37,11218.25,0.58
05094,Herreros de Suso,2020-01-01,1,46,0.98,5800.15,92.15,0.98
05095,Higuera de las Dueñas,2020-01-01,23,23,0.00,4847.23,4847.23,0.00
05096,La Hija de Dios,2020-01-01,15,48,0.69,4914.96,479.71,0.90
05097,La Horcajada,2020-01-01,75,76,0.01,10261.59,10179.45,0.01
05099,Horcajo de las Torres,2020-01-01,24,66,0.64,6832.85,1370.58,0.80
05100,El Hornillo,2020-01-01,9,9,0.00,1973.75,1973.75,0.00
05101,Hoyocasero,2020-01-01,33,43,0.23,6656.27,3913.26,0.41
05102,El Hoyo de Pinares,2020-01-01,21,271,0.92,24642.03,755.15,0.97
05103,Hoyorredondo,2020-01-01,19,19,0.00,2452.33,2452.33,0.00
05104,Hoyos del Collado,2020-01-01,4,4,0.00,1063.60,1063.60,0.00
05105,Hoyos del Espino,2020-01-01,23,57,0.60,10867.86,6214.53,0.43
05106,Hoyos de Miguel Muñoz,2020-01-01,4,4,0.00,330.32,330.32,0.00
05107,Hurtumpascual,2020-01-01,20,34,0.41,3619.89,1814.13,0.50
05108,Junciana,2020-01-01,21,21,0.00,1792.53,1792.53,0.00
05109,Langa,2020-01-01,4,47,0.91,5954.85,398.64,0.93
05110,Lanzahíta,2020-01-01,57,66,0.14,11908.24,9817.69,0.18
05112,El Losar del Barco,2020-01-01,23,23,0.00,2554.58,2554.58,0.00
05113,Los Llanos de Tormes,2020-01-01,14,20,0.30,1928.60,1452.54,0.25
05114,Madrigal de las Altas Torres,2020-01-01,2,98,0.98,16083.79,49.63,1.00
05115,Maello,2020-01-01,12,230,0.95,51139.82,1023.58,0.98
05116,Malpartida de Corneja,2020-01-01,31,31,0.00,3641.55,3641.55,0.00
05117,Mamblas,2020-01-01,0,30,1.00,4338.82,0.00,1.00
05118,Mancera de Arriba,2020-01-01,0,29,1.00,3681.23,0.00,1.00
05119,Manjabálago,2020-01-01,7,23,0.70,2440.38,1025.12,0.58
05120,Marlín,2020-01-01,7,19,0.63,1998.16,436.39,0.78
05121,Martiherrero,2020-01-01,0,37,1.00,4620.00,0.00,1.00
05122,Martínez,2020-01-01,1,32,0.97,3478.46,93.83,0.97
05123,Mediana de Voltoya,2020-01-01,11,37,0.70,3392.45,401.53,0.88
05124,Medinilla,2020-01-01,10,10,0.00,2482.60,2482.60,0.00
05125,Mengamuñoz,2020-01-01,7,17,0.59,1956.82,542.29,0.72
05126,Mesegar de Corneja,2020-01-01,0,30,1.00,3217.33,0.00,1.00
05127,Mijares,2020-01-01,35,65,0.46,6048.18,3371.54,0.44
05128,Mingorría,2020-01-01,18,65,0.72,6553.73,1167.80,0.82
05129,El Mirón,2020-01-01,33,34,0.03,4867.28,4751.69,0.02
05130,Mironcillo,2020-01-01,0,38,1.00,3761.91,0.00,1.00
05131,Mirueña de los Infanzones,2020-01-01,21,21,0.00,3701.04,3701.04,0.00
05132,Mombeltrán,2020-01-01,24,94,0.74,14775.15,6389.24,0.57
05133,Monsalupe,2020-01-01,0,21,1.00,2433.25,0.00,1.00
05134,Moraleja de Matacabras,2020-01-01,0,10,1.00,1748.19,0.00,1.00
05135,Muñana,2020-01-01,0,99,1.00,12210.88,0.00,1.00
05136,Muñico,2020-01-01,7,41,0.83,4513.93,314.59,0.93
05138,Muñogalindo,2020-01-01,0,108,1.00,9908.68,0.00,1.00
05139,Muñogrande,2020-01-01,0,37,1.00,3576.41,0.00,1.00
05140,Muñomer del Peco,2020-01-01,1,14,0.93,1967.22,129.02,0.93
05141,Muñopepe,2020-01-01,4,15,0.73,1299.87,467.23,0.64
05142,Muñosancho,2020-01-01,0,30,1.00,3585.68,0.00,1.00
05143,Muñotello,2020-01-01,22,23,0.04,3283.10,3117.29,0.05
05144,Narrillos del Álamo,2020-01-01,23,23,0.00,2532.09,2532.09,0.00
05145,Narrillos del Rebollar,2020-01-01,0,27,1.00,2828.07,0.00,1.00
05147,Narros del Castillo,2020-01-01,0,27,1.00,3313.74,0.00,1.00
05148,Narros del Puerto,2020-01-01,0,40,1.00,4338.04,0.00,1.00
05149,Narros de Saldueña,2020-01-01,1,19,0.95,2463.62,70.82,0.97
05151,Navacepedilla de Corneja,2020-01-01,0,24,1.00,2754.51,0.00,1.00
05152,Nava de Arévalo,2020-01-01,0,109,1.00,12913.01,0.00,1.00
05153,Nava del Barco,2020-01-01,24,28,0.14,3594.10,3179.53,0.12
05154,Navadijos,2020-01-01,18,18,0.00,2177.98,2177.98,0.00
05155,Navaescurial,2020-01-01,5,12,0.58,1290.41,633.09,0.51
05156,Navahondilla,2020-01-01,47,49,0.04,13825.43,13097.79,0.05
05157,Navalacruz,2020-01-01,32,32,0.00,4590.86,4590.86,0.00
05158,Navalmoral,2020-01-01,36,54,0.33,7531.80,5730.55,0.24
05159,Navalonguilla,2020-01-01,30,40,0.25,3938.42,2300.51,0.42
05160,Navalosa,2020-01-01,40,64,0.38,6286.06,3735.21,0.41
05161,Navalperal de Pinares,2020-01-01,70,159,0.56,20200.23,7578.58,0.62
05162,Navalperal de Tormes,2020-01-01,29,29,0.00,3608.28,3608.28,0.00
05163,Navaluenga,2020-01-01,121,154,0.21,25211.42,18303.42,0.27
05164,Navaquesera,2020-01-01,2,2,0.00,725.13,725.13,0.00
05165,Navarredonda de Gredos,2020-01-01,14,80,0.83,11385.38,1531.18,0.87
05166,Navarredondilla,2020-01-01,27,27,0.00,4687.17,4687.17,0.00
05167,Navarrevisca,2020-01-01,51,51,0.00,4488.43,4488.43,0.00
